,Oceans,Microplastics Measurement (density),Unit,Concentration Class,Latitude,Longitude,Date,Water Sample Depth (m)
8238,Pacific Ocean,0.0,pieces/m3,Very Low,28.41,-140.21,15477.0,0.0
8239,Pacific Ocean,0.0,pieces/m3,Very Low,28.04,-140.48,15477.0,0.0
8240,Pacific Ocean,0.0,pieces/m3,Very Low,27.33,-142.18,15478.0,0.0
8241,Pacific Ocean,0.0,pieces/m3,Very Low,27.84,-140.77,15478.0,0.0
8242,Pacific Ocean,0.0,pieces/m3,Very Low,26.6,-142.77,15479.0,0.0
8243,Pacific Ocean,0.0,pieces/m3,Very Low,25.68,-143.09,15479.0,0.0
8244,Pacific Ocean,0.0,pieces/m3,Very Low,24.59,-143.47,15484.0,0.0
8245,Pacific Ocean,0.0,pieces/m3,Very Low,24.28,-143.99,15484.0,0.0
8246,Pacific Ocean,0.0,pieces/m3,Very Low,23.35,-144.31,15485.0,0.0
8247,Pacific Ocean,0.0,pieces/m3,Very Low,23.15,-144.69,15485.0,0.0
8248,Pacific Ocean,0.0,pieces/m3,Very Low,22.99,-148.78,15486.0,0.0
8249,Pacific Ocean,0.0,pieces/m3,Very Low,23.65,-149.74,15495.0,0.0
8250,Pacific Ocean,0.092436,pieces/m3,Medium,-18.5743,176.4949,15497.0,0.0
8251,Pacific Ocean,0.40401,pieces/m3,Medium,-18.5685,176.5024,15497.0,0.0
8252,Pacific Ocean,0.575242,pieces/m3,Medium,-18.5649,176.5068,15497.0,0.0
8253,Pacific Ocean,0.04737,pieces/m3,Medium,-20.0037,174.9692,15497.0,0.0
8254,Pacific Ocean,0.044577,pieces/m3,Medium,-19.9989,174.973,15497.0,0.0
8255,Pacific Ocean,0.084603,pieces/m3,Medium,-19.9931,174.9779,15497.0,0.0
8256,Pacific Ocean,0.088465,pieces/m3,Medium,-19.9884,174.9817,15497.0,0.0
8257,Pacific Ocean,0.092784,pieces/m3,Medium,-19.9823,174.9867,15497.0,0.0
8258,Pacific Ocean,0.113499,pieces/m3,Medium,-19.9776,174.9907,15497.0,0.0
8259,Pacific Ocean,0.031306,pieces/m3,Medium,-18.5851,176.4799,15497.0,0.0
8260,Pacific Ocean,0.039291,pieces/m3,Medium,-18.5818,176.4844,15497.0,0.0
8261,Pacific Ocean,0.068764,pieces/m3,Medium,-18.5777,176.4901,15497.0,0.0
8262,Pacific Ocean,0.034331,pieces/m3,Medium,-22.6003,172.096,15498.0,0.0
8263,Pacific Ocean,0.016098,pieces/m3,Medium,-22.5974,172.1044,15498.0,0.0
8264,Pacific Ocean,0.030299,pieces/m3,Medium,-22.595,172.1115,15498.0,0.0
8265,Pacific Ocean,0.015428,pieces/m3,Medium,-21.2943,173.5556,15498.0,0.0
8266,Pacific Ocean,0.016392,pieces/m3,Medium,-21.2977,173.5556,15498.0,0.0
8267,Pacific Ocean,0.010026,pieces/m3,Medium,-21.2887,173.5634,15498.0,0.0
8268,Pacific Ocean,0.009435,pieces/m3,Medium,-21.2852,173.5682,15498.0,0.0
8269,Pacific Ocean,0.011834,pieces/m3,Medium,-21.2832,173.5759,15498.0,0.0
8270,Pacific Ocean,0.011138,pieces/m3,Medium,-21.2832,173.581,15498.0,0.0
8271,Pacific Ocean,0.009117,pieces/m3,Medium,-22.6026,172.0898,15498.0,0.0
8272,Pacific Ocean,0.035071,pieces/m3,Medium,-22.6078,172.0762,15498.0,0.0
8273,Pacific Ocean,0.04127,pieces/m3,Medium,-22.6053,172.0826,15498.0,0.0
8274,Pacific Ocean,0.0,pieces/m3,Very Low,-25.0891,168.6878,15499.0,0.0
8275,Pacific Ocean,0.0,pieces/m3,Very Low,-25.0842,168.6944,15499.0,0.0
8276,Pacific Ocean,0.00883,pieces/m3,Medium,-25.0757,168.7064,15499.0,0.0
8277,Pacific Ocean,0.0,pieces/m3,Very Low,-25.0803,168.6999,15499.0,0.0
8278,Pacific Ocean,0.024934,pieces/m3,Medium,-25.0718,168.7119,15499.0,0.0
